,Rank,Title,Lifetime Gross,Year
129,4330,Apollo 18,"$26,236,153",2011
130,4331,The Confidence Man JP,"$26,228,317",2019
131,4332,One Night Surprise,"$26,220,159",2013
132,4333,Protocol,"$26,186,631",1984
133,4334,Typhoon,"$26,179,656",2005
134,4335,The Whole Ten Yards,"$26,170,671",2004
135,4336,Lesson of the Evil,"$26,167,224",2012
136,4337,Modern Problems,"$26,154,211",1981
137,4338,The Zookeeper's Wife,"$26,152,835",2017
138,4339,9th Company,"$26,146,165",2005
139,4340,The Wizard of Oz,"$26,142,032",1939
140,4341,Badrinath Ki Dulhania,"$26,134,309",2017
141,4342,Jacob's Ladder,"$26,118,851",1990
142,4343,Top Five,"$26,117,471",2014
143,4344,"The Gangster, the Cop, the Devil","$26,104,804",2019
144,4345,An Education,"$26,096,852",2009
145,4346,Saving Silverman,"$26,086,706",2001
146,4347,Micki + Maude,"$26,080,861",1984
147,4348,North Dallas Forty,"$26,079,312",1979
148,4349,Hichki,"$26,055,222",2018
149,4350,Platinum Data,"$26,052,718",2013
150,4351,Iceman,"$26,033,917",2014
151,4352,Killing for the Prosecution,"$26,033,246",2018
152,4353,The Elephant Man,"$26,020,641",1980
153,4354,Bratz,"$26,013,153",2007
154,4355,A Prairie Home Companion,"$25,986,497",2006
155,4356,The Light Between Oceans,"$25,975,621",2016
156,4357,A Chinese Odyssey: Part Two - Cinderella,"$25,967,935",2010
157,4358,Love Off the Cuff,"$25,959,989",2017
158,4359,White Boy Rick,"$25,957,482",2018
159,4360,Meet Miss Anxiety,"$25,948,636",2014
160,4361,Freaky Friday,"$25,942,000",1977
161,4362,The Turning Point,"$25,933,445",1977
162,4363,The Cotton Club,"$25,928,721",1984
163,4364,"Paul, Apostle of Christ","$25,915,966",2018
164,4365,Innerspace,"$25,893,810",1987
165,4366,Huevos: Little Rooster's Egg-cellent Adventure,"$25,892,561",2015
166,4367,Gekijouban SPEC: Kurôzu - Zen no hen,"$25,860,404",2013
167,4368,Rollerball,"$25,852,764",2002
168,4369,Boys and Girls,"$25,850,615",2000
169,4370,Shadowlands,"$25,842,377",1993
170,4371,Dügün Dernek 2: Sünnet,"$25,836,668",2015
171,4372,From Dusk Till Dawn,"$25,836,616",1996
172,4373,The Alamo,"$25,819,961",2004
173,4374,Unbeatable,"$25,816,154",2013
174,4375,Betrayed,"$25,816,139",1988
175,4376,Rust and Bone,"$25,807,712",2012
176,4377,Fair Game,"$25,806,953",2010
177,4378,Murder at 1600,"$25,804,707",1997
178,4379,Our Idiot Brother,"$25,804,448",2011
179,4380,Candyman,"$25,792,310",1992
180,4381,Man on the Edge,"$25,774,679",2013
181,4382,The Last Dragon,"$25,754,284",1985
182,4383,RocknRolla,"$25,740,863",2008
183,4384,A Beautiful Planet,"$25,730,120",2016
184,4385,The Outsiders,"$25,697,647",1983
185,4386,Other People's Money,"$25,682,090",1991
186,4387,Fireworks,"$25,672,406",2017
187,4388,Champions,"$25,664,315",2018
188,4389,Coco,"$25,661,127",2009
189,4390,Natale a Miami,"$25,643,184",2005
190,4391,Agnes of God,"$25,627,836",1985
191,4392,La Rafle,"$25,623,521",2010
192,4393,Jonah: A VeggieTales Movie,"$25,621,297",2002
193,4394,Can't Hardly Wait,"$25,605,015",1998
194,4395,Father Figures,"$25,601,244",2017
195,4396,"Love, Rosie","$25,574,387",2014
196,4397,Mr. Donkey,"$25,537,759",2016
197,4398,Funny Farm,"$25,537,221",1988
198,4399,The Muppets Take Manhattan,"$25,534,703",1984
199,4400,Halloween II,"$25,533,818",1981
